"profile_name","workbooks","last_publish","workbook_screenshot.original_url","workbook_screenshot.viz_img","workbook_thumbnail.original_url","workbook_thumbnail.viz_img","last_publish_datetime"
"autumnbattani","https://public.tableau.com/profile/autumnbattani#!/vizhome/Notable/Notable",1595431265295,"https://public.tableau.com/profile/autumnbattani#!/vizhome/Notable/Notable","https://public.tableau.com/static/images/No/Notable/Notable/1.png","https://public.tableau.com/profile/autumnbattani#!/vizhome/Notable/Notable","https://public.tableau.com/thumb/views/Notable/Notable",2020-07-22 16:21:05
"james.goodall","https://public.tableau.com/profile/james.goodall#!/vizhome/TradeBillNewClause17/TradeBillNewClause17",1595334194941,"https://public.tableau.com/profile/james.goodall#!/vizhome/TradeBillNewClause17/TradeBillNewClause17","https://public.tableau.com/static/images/Tr/TradeBillNewClause17/TradeBillNewClause17/1.png","https://public.tableau.com/profile/james.goodall#!/vizhome/TradeBillNewClause17/TradeBillNewClause17","https://public.tableau.com/thumb/views/TradeBillNewClause17/TradeBillNewClause17",2020-07-21 13:23:14
"chiaki.ishida","https://public.tableau.com/profile/chiaki.ishida#!/vizhome/MOM_15953291791980/2",1595330920799,"https://public.tableau.com/profile/chiaki.ishida#!/vizhome/MOM_15953291791980/2","https://public.tableau.com/static/images/MO/MOM_15953291791980/2/1.png","https://public.tableau.com/profile/chiaki.ishida#!/vizhome/MOM_15953291791980/2","https://public.tableau.com/thumb/views/MOM_15953291791980/2",2020-07-21 12:28:40
"jasmine.lim","https://public.tableau.com/profile/jasmine.lim#!/vizhome/MakeoverMonday2020W29-AcceptanceofHomosexuality/Dashboard",1595254958271,"https://public.tableau.com/profile/jasmine.lim#!/vizhome/MakeoverMonday2020W29-AcceptanceofHomosexuality/Dashboard","https://public.tableau.com/static/images/Ma/MakeoverMonday2020W29-AcceptanceofHomosexuality/Dashboard/1.png","https://public.tableau.com/profile/jasmine.lim#!/vizhome/MakeoverMonday2020W29-AcceptanceofHomosexuality/Dashboard","https://public.tableau.com/thumb/views/MakeoverMonday2020W29-AcceptanceofHomosexuality/Dashboard",2020-07-20 15:22:38
"autumnbattani","https://public.tableau.com/profile/autumnbattani#!/vizhome/Andthewinneris__/Games",1595184003936,"https://public.tableau.com/profile/autumnbattani#!/vizhome/Andthewinneris__/Games","https://public.tableau.com/static/images/An/Andthewinneris__/Games/1.png","https://public.tableau.com/profile/autumnbattani#!/vizhome/Andthewinneris__/Games","https://public.tableau.com/thumb/views/Andthewinneris__/Games",2020-07-19 19:40:03
"pratik4421","https://public.tableau.com/profile/pratik4421#!/vizhome/MMPENGUIN/MMPALMERPENGUINS",1595124831610,"https://public.tableau.com/profile/pratik4421#!/vizhome/MMPENGUIN/MMPALMERPENGUINS","https://public.tableau.com/static/images/MM/MMPENGUIN/MMPALMERPENGUINS/1.png","https://public.tableau.com/profile/pratik4421#!/vizhome/MMPENGUIN/MMPALMERPENGUINS","https://public.tableau.com/thumb/views/MMPENGUIN/MMPALMERPENGUINS",2020-07-19 03:13:51
"jasmine.lim","https://public.tableau.com/profile/jasmine.lim#!/vizhome/MakeoverMondayW28-Penguins_15950033291750/Dashboard",1595003384382,"https://public.tableau.com/profile/jasmine.lim#!/vizhome/MakeoverMondayW28-Penguins_15950033291750/Dashboard","https://public.tableau.com/static/images/Ma/MakeoverMondayW28-Penguins_15950033291750/Dashboard/1.png","https://public.tableau.com/profile/jasmine.lim#!/vizhome/MakeoverMondayW28-Penguins_15950033291750/Dashboard","https://public.tableau.com/thumb/views/MakeoverMondayW28-Penguins_15950033291750/Dashboard",2020-07-17 17:29:44
"cj.mayes","https://public.tableau.com/profile/cj.mayes#!/vizhome/ManchesterUnitedLegacy/ManchesterUnited3",1594728462126,"https://public.tableau.com/profile/cj.mayes#!/vizhome/ManchesterUnitedLegacy/ManchesterUnited3","https://public.tableau.com/static/images/Ma/ManchesterUnitedLegacy/ManchesterUnited3/1.png","https://public.tableau.com/profile/cj.mayes#!/vizhome/ManchesterUnitedLegacy/ManchesterUnited3","https://public.tableau.com/thumb/views/ManchesterUnitedLegacy/ManchesterUnited3",2020-07-14 13:07:42
"steven.shoemaker","https://public.tableau.com/profile/steven.shoemaker#!/vizhome/JobsintheUS_15945765043030/Dashboard1",1594677421937,"https://public.tableau.com/profile/steven.shoemaker#!/vizhome/JobsintheUS_15945765043030/Dashboard1","https://public.tableau.com/static/images/Jo/JobsintheUS_15945765043030/Dashboard1/1.png","https://public.tableau.com/profile/steven.shoemaker#!/vizhome/JobsintheUS_15945765043030/Dashboard1","https://public.tableau.com/thumb/views/JobsintheUS_15945765043030/Dashboard1",2020-07-13 22:57:01
"autumnbattani","https://public.tableau.com/profile/autumnbattani#!/vizhome/WorkoutWednesdayWeek18_15888028157170/WOWWEEK18",1594665230861,"https://public.tableau.com/profile/autumnbattani#!/vizhome/WorkoutWednesdayWeek18_15888028157170/WOWWEEK18","https://public.tableau.com/static/images/Wo/WorkoutWednesdayWeek18_15888028157170/WOWWEEK18/1.png","https://public.tableau.com/profile/autumnbattani#!/vizhome/WorkoutWednesdayWeek18_15888028157170/WOWWEEK18","https://public.tableau.com/thumb/views/WorkoutWednesdayWeek18_15888028157170/WOWWEEK18",2020-07-13 19:33:50
"luther.flagstad","https://public.tableau.com/profile/luther.flagstad#!/vizhome/WomenBusinessandtheLawViz5/Finaldash",1594616352874,"https://public.tableau.com/profile/luther.flagstad#!/vizhome/WomenBusinessandtheLawViz5/Finaldash","https://public.tableau.com/static/images/Wo/WomenBusinessandtheLawViz5/Finaldash/1.png","https://public.tableau.com/profile/luther.flagstad#!/vizhome/WomenBusinessandtheLawViz5/Finaldash","https://public.tableau.com/thumb/views/WomenBusinessandtheLawViz5/Finaldash",2020-07-13 05:59:12
"chiaki.ishida","https://public.tableau.com/profile/chiaki.ishida#!/vizhome/W28MakeoverMonday2020PenguinFlipperandBillLengthatPalmerStation/1",1594613183988,"https://public.tableau.com/profile/chiaki.ishida#!/vizhome/W28MakeoverMonday2020PenguinFlipperandBillLengthatPalmerStation/1","https://public.tableau.com/static/images/W2/W28MakeoverMonday2020PenguinFlipperandBillLengthatPalmerStation/1/1.png","https://public.tableau.com/profile/chiaki.ishida#!/vizhome/W28MakeoverMonday2020PenguinFlipperandBillLengthatPalmerStation/1","https://public.tableau.com/thumb/views/W28MakeoverMonday2020PenguinFlipperandBillLengthatPalmerStation/1",2020-07-13 05:06:23
"luther.flagstad","https://public.tableau.com/profile/luther.flagstad#!/vizhome/Thankful/Thankful",1594566293887,"https://public.tableau.com/profile/luther.flagstad#!/vizhome/Thankful/Thankful","https://public.tableau.com/static/images/Th/Thankful/Thankful/1.png","https://public.tableau.com/profile/luther.flagstad#!/vizhome/Thankful/Thankful","https://public.tableau.com/thumb/views/Thankful/Thankful",2020-07-12 16:04:53
"laura.schofield","https://public.tableau.com/profile/laura.schofield#!/vizhome/NisfortheNorthPole/0_Home",1594563875394,"https://public.tableau.com/profile/laura.schofield#!/vizhome/NisfortheNorthPole/0_Home","https://public.tableau.com/static/images/Ni/NisfortheNorthPole/0_Home/1.png","https://public.tableau.com/profile/laura.schofield#!/vizhome/NisfortheNorthPole/0_Home","https://public.tableau.com/thumb/views/NisfortheNorthPole/0_Home",2020-07-12 15:24:35
"abdelaziz.mahjoub","https://public.tableau.com/profile/abdelaziz.mahjoub#!/vizhome/WoW2020Week28AreSalesonTrackwithGoal/WorkoutWednesday2020Week28AreSalesonTrackwithGoal",1594309235937,"https://public.tableau.com/profile/abdelaziz.mahjoub#!/vizhome/WoW2020Week28AreSalesonTrackwithGoal/WorkoutWednesday2020Week28AreSalesonTrackwithGoal","https://public.tableau.com/static/images/Wo/WoW2020Week28AreSalesonTrackwithGoal/WorkoutWednesday2020Week28AreSalesonTrackwithGoal/1.png","https://public.tableau.com/profile/abdelaziz.mahjoub#!/vizhome/WoW2020Week28AreSalesonTrackwithGoal/WorkoutWednesday2020Week28AreSalesonTrackwithGoal","https://public.tableau.com/thumb/views/WoW2020Week28AreSalesonTrackwithGoal/WorkoutWednesday2020Week28AreSalesonTrackwithGoal",2020-07-09 16:40:35
"laura.schofield","https://public.tableau.com/profile/laura.schofield#!/vizhome/KisforKing_15908424338310/Static",1594305674013,"https://public.tableau.com/profile/laura.schofield#!/vizhome/KisforKing_15908424338310/Static","https://public.tableau.com/static/images/Ki/KisforKing_15908424338310/Static/1.png","https://public.tableau.com/profile/laura.schofield#!/vizhome/KisforKing_15908424338310/Static","https://public.tableau.com/thumb/views/KisforKing_15908424338310/Static",2020-07-09 15:41:14
"pratik4421","https://public.tableau.com/profile/pratik4421#!/vizhome/MM_15941752302810/MMGapbetweenGendersCommonMentalDisordersintheUK",1594176124221,"https://public.tableau.com/profile/pratik4421#!/vizhome/MM_15941752302810/MMGapbetweenGendersCommonMentalDisordersintheUK","https://public.tableau.com/static/images/MM/MM_15941752302810/MMGapbetweenGendersCommonMentalDisordersintheUK/1.png","https://public.tableau.com/profile/pratik4421#!/vizhome/MM_15941752302810/MMGapbetweenGendersCommonMentalDisordersintheUK","https://public.tableau.com/thumb/views/MM_15941752302810/MMGapbetweenGendersCommonMentalDisordersintheUK",2020-07-08 03:42:04
"abdelaziz.mahjoub","https://public.tableau.com/profile/abdelaziz.mahjoub#!/vizhome/MOMW27-Comparingcommonmentaldisorderbysex/Comparingcommonmentaldisorderbysex",1594147247185,"https://public.tableau.com/profile/abdelaziz.mahjoub#!/vizhome/MOMW27-Comparingcommonmentaldisorderbysex/Comparingcommonmentaldisorderbysex","https://public.tableau.com/static/images/MO/MOMW27-Comparingcommonmentaldisorderbysex/Comparingcommonmentaldisorderbysex/1.png","https://public.tableau.com/profile/abdelaziz.mahjoub#!/vizhome/MOMW27-Comparingcommonmentaldisorderbysex/Comparingcommonmentaldisorderbysex","https://public.tableau.com/thumb/views/MOMW27-Comparingcommonmentaldisorderbysex/Comparingcommonmentaldisorderbysex",2020-07-07 19:40:47
"jasmine.lim","https://public.tableau.com/profile/jasmine.lim#!/vizhome/MakeOverMondayWeek27-SurveyofMentalHealthandWellbeingEngland2014_15941362313780/Dashboard",1594137315270,"https://public.tableau.com/profile/jasmine.lim#!/vizhome/MakeOverMondayWeek27-SurveyofMentalHealthandWellbeingEngland2014_15941362313780/Dashboard","https://public.tableau.com/static/images/Ma/MakeOverMondayWeek27-SurveyofMentalHealthandWellbeingEngland2014_15941362313780/Dashboard/1.png","https://public.tableau.com/profile/jasmine.lim#!/vizhome/MakeOverMondayWeek27-SurveyofMentalHealthandWellbeingEngland2014_15941362313780/Dashboard","https://public.tableau.com/thumb/views/MakeOverMondayWeek27-SurveyofMentalHealthandWellbeingEngland2014_15941362313780/Dashboard",2020-07-07 16:55:15
"abdelaziz.mahjoub","https://public.tableau.com/profile/abdelaziz.mahjoub#!/vizhome/WoW2020-Week27Whatisthedistributionoftotalordersbycustomer/WOW2020W27",1594059990300,"https://public.tableau.com/profile/abdelaziz.mahjoub#!/vizhome/WoW2020-Week27Whatisthedistributionoftotalordersbycustomer/WOW2020W27","https://public.tableau.com/static/images/Wo/WoW2020-Week27Whatisthedistributionoftotalordersbycustomer/WOW2020W27/1.png","https://public.tableau.com/profile/abdelaziz.mahjoub#!/vizhome/WoW2020-Week27Whatisthedistributionoftotalordersbycustomer/WOW2020W27","https://public.tableau.com/thumb/views/WoW2020-Week27Whatisthedistributionoftotalordersbycustomer/WOW2020W27",2020-07-06 19:26:30
"autumnbattani","https://public.tableau.com/profile/autumnbattani#!/vizhome/MOMWeek27-MentalHealth/MoMWeek27",1594051315014,"https://public.tableau.com/profile/autumnbattani#!/vizhome/MOMWeek27-MentalHealth/MoMWeek27","https://public.tableau.com/static/images/MO/MOMWeek27-MentalHealth/MoMWeek27/1.png","https://public.tableau.com/profile/autumnbattani#!/vizhome/MOMWeek27-MentalHealth/MoMWeek27","https://public.tableau.com/thumb/views/MOMWeek27-MentalHealth/MoMWeek27",2020-07-06 17:01:55
"chiaki.ishida","https://public.tableau.com/profile/chiaki.ishida#!/vizhome/MakeoverMonday2020W27Comparingcommonmentaldisorderbysex/Comparingcommonmentaldisorderbysex",1594018458573,"https://public.tableau.com/profile/chiaki.ishida#!/vizhome/MakeoverMonday2020W27Comparingcommonmentaldisorderbysex/Comparingcommonmentaldisorderbysex","https://public.tableau.com/static/images/Ma/MakeoverMonday2020W27Comparingcommonmentaldisorderbysex/Comparingcommonmentaldisorderbysex/1.png","https://public.tableau.com/profile/chiaki.ishida#!/vizhome/MakeoverMonday2020W27Comparingcommonmentaldisorderbysex/Comparingcommonmentaldisorderbysex","https://public.tableau.com/thumb/views/MakeoverMonday2020W27Comparingcommonmentaldisorderbysex/Comparingcommonmentaldisorderbysex",2020-07-06 07:54:18
"pratik4421","https://public.tableau.com/profile/pratik4421#!/vizhome/MMEqualOpportunities_15937437032840/MMECONOMICEMPOWERMENT2",1593797382007,"https://public.tableau.com/profile/pratik4421#!/vizhome/MMEqualOpportunities_15937437032840/MMECONOMICEMPOWERMENT2","https://public.tableau.com/static/images/MM/MMEqualOpportunities_15937437032840/MMECONOMICEMPOWERMENT2/1.png","https://public.tableau.com/profile/pratik4421#!/vizhome/MMEqualOpportunities_15937437032840/MMECONOMICEMPOWERMENT2","https://public.tableau.com/thumb/views/MMEqualOpportunities_15937437032840/MMECONOMICEMPOWERMENT2",2020-07-03 18:29:42
"luther.flagstad","https://public.tableau.com/profile/luther.flagstad#!/vizhome/WomenBusinessandtheLaw2020MakeoverMondayWeek26/Final",1593727040777,"https://public.tableau.com/profile/luther.flagstad#!/vizhome/WomenBusinessandtheLaw2020MakeoverMondayWeek26/Final","https://public.tableau.com/static/images/Wo/WomenBusinessandtheLaw2020MakeoverMondayWeek26/Final/1.png","https://public.tableau.com/profile/luther.flagstad#!/vizhome/WomenBusinessandtheLaw2020MakeoverMondayWeek26/Final","https://public.tableau.com/thumb/views/WomenBusinessandtheLaw2020MakeoverMondayWeek26/Final",2020-07-02 22:57:20
"jasmine.lim","https://public.tableau.com/profile/jasmine.lim#!/vizhome/MakeoverMondayW26-EconomicEmpowermentofWomenGlobally/Dashboard",1593616111835,"https://public.tableau.com/profile/jasmine.lim#!/vizhome/MakeoverMondayW26-EconomicEmpowermentofWomenGlobally/Dashboard","https://public.tableau.com/static/images/Ma/MakeoverMondayW26-EconomicEmpowermentofWomenGlobally/Dashboard/1.png","https://public.tableau.com/profile/jasmine.lim#!/vizhome/MakeoverMondayW26-EconomicEmpowermentofWomenGlobally/Dashboard","https://public.tableau.com/thumb/views/MakeoverMondayW26-EconomicEmpowermentofWomenGlobally/Dashboard",2020-07-01 16:08:31
"alaina.prevot","https://public.tableau.com/profile/alaina.prevot#!/vizhome/EducationandPrisonSpendingintheUnitedStates/EducationandPrisonSpendingintheUS",1593557540862,"https://public.tableau.com/profile/alaina.prevot#!/vizhome/EducationandPrisonSpendingintheUnitedStates/EducationandPrisonSpendingintheUS","https://public.tableau.com/static/images/Ed/EducationandPrisonSpendingintheUnitedStates/EducationandPrisonSpendingintheUS/1.png","https://public.tableau.com/profile/alaina.prevot#!/vizhome/EducationandPrisonSpendingintheUnitedStates/EducationandPrisonSpendingintheUS","https://public.tableau.com/thumb/views/EducationandPrisonSpendingintheUnitedStates/EducationandPrisonSpendingintheUS",2020-06-30 23:52:20
"luther.flagstad","https://public.tableau.com/profile/luther.flagstad#!/vizhome/Planner_15933727661400/Two-pagePlanner",1593372766133,"https://public.tableau.com/profile/luther.flagstad#!/vizhome/Planner_15933727661400/Two-pagePlanner","https://public.tableau.com/static/images/Pl/Planner_15933727661400/Two-pagePlanner/1.png","https://public.tableau.com/profile/luther.flagstad#!/vizhome/Planner_15933727661400/Two-pagePlanner","https://public.tableau.com/thumb/views/Planner_15933727661400/Two-pagePlanner",2020-06-28 20:32:46
"laura.schofield","https://public.tableau.com/profile/laura.schofield#!/vizhome/MisforMagic_15931828233680/Pickacard",1593183218103,"https://public.tableau.com/profile/laura.schofield#!/vizhome/MisforMagic_15931828233680/Pickacard","https://public.tableau.com/static/images/Mi/MisforMagic_15931828233680/Pickacard/1.png","https://public.tableau.com/profile/laura.schofield#!/vizhome/MisforMagic_15931828233680/Pickacard","https://public.tableau.com/thumb/views/MisforMagic_15931828233680/Pickacard",2020-06-26 15:53:38
"steven.shoemaker","https://public.tableau.com/profile/steven.shoemaker#!/vizhome/YemeniCrisis/Dash",1593003871058,"https://public.tableau.com/profile/steven.shoemaker#!/vizhome/YemeniCrisis/Dash","https://public.tableau.com/static/images/Ye/YemeniCrisis/Dash/1.png","https://public.tableau.com/profile/steven.shoemaker#!/vizhome/YemeniCrisis/Dash","https://public.tableau.com/thumb/views/YemeniCrisis/Dash",2020-06-24 14:04:31
"luther.flagstad","https://public.tableau.com/profile/luther.flagstad#!/vizhome/FireworksinNewYorkCity/Dashboard2",1592977478497,"https://public.tableau.com/profile/luther.flagstad#!/vizhome/FireworksinNewYorkCity/Dashboard2","https://public.tableau.com/static/images/Fi/FireworksinNewYorkCity/Dashboard2/1.png","https://public.tableau.com/profile/luther.flagstad#!/vizhome/FireworksinNewYorkCity/Dashboard2","https://public.tableau.com/thumb/views/FireworksinNewYorkCity/Dashboard2",2020-06-24 06:44:38
"jasmine.lim","https://public.tableau.com/profile/jasmine.lim#!/vizhome/MakeoverMondayW25-AmazonsTinyProfits/Dashboard1",1592922088252,"https://public.tableau.com/profile/jasmine.lim#!/vizhome/MakeoverMondayW25-AmazonsTinyProfits/Dashboard1","https://public.tableau.com/static/images/Ma/MakeoverMondayW25-AmazonsTinyProfits/Dashboard1/1.png","https://public.tableau.com/profile/jasmine.lim#!/vizhome/MakeoverMondayW25-AmazonsTinyProfits/Dashboard1","https://public.tableau.com/thumb/views/MakeoverMondayW25-AmazonsTinyProfits/Dashboard1",2020-06-23 15:21:28
"pratik4421","https://public.tableau.com/profile/pratik4421#!/vizhome/MMAMAZONQUARTERLYINCOMEFROM2005-2020/MMAMAZONQUATERLYPERFORMANCEFROM2005-2020",1592866215804,"https://public.tableau.com/profile/pratik4421#!/vizhome/MMAMAZONQUARTERLYINCOMEFROM2005-2020/MMAMAZONQUATERLYPERFORMANCEFROM2005-2020","https://public.tableau.com/static/images/MM/MMAMAZONQUARTERLYINCOMEFROM2005-2020/MMAMAZONQUATERLYPERFORMANCEFROM2005-2020/1.png","https://public.tableau.com/profile/pratik4421#!/vizhome/MMAMAZONQUARTERLYINCOMEFROM2005-2020/MMAMAZONQUATERLYPERFORMANCEFROM2005-2020","https://public.tableau.com/thumb/views/MMAMAZONQUARTERLYINCOMEFROM2005-2020/MMAMAZONQUATERLYPERFORMANCEFROM2005-2020",2020-06-22 23:50:15
"jasmine.lim","https://public.tableau.com/profile/jasmine.lim#!/vizhome/MakeoverMondayW24-TheRiseofSoccer/Dashboard",1592723134063,"https://public.tableau.com/profile/jasmine.lim#!/vizhome/MakeoverMondayW24-TheRiseofSoccer/Dashboard","https://public.tableau.com/static/images/Ma/MakeoverMondayW24-TheRiseofSoccer/Dashboard/1.png","https://public.tableau.com/profile/jasmine.lim#!/vizhome/MakeoverMondayW24-TheRiseofSoccer/Dashboard","https://public.tableau.com/thumb/views/MakeoverMondayW24-TheRiseofSoccer/Dashboard",2020-06-21 08:05:34
"anjushreebv","https://public.tableau.com/profile/anjushreebv#!/vizhome/DisplacementinParadiseVisFSG/DisplacementInParadise",1592484857150,"https://public.tableau.com/profile/anjushreebv#!/vizhome/DisplacementinParadiseVisFSG/DisplacementInParadise","https://public.tableau.com/static/images/Di/DisplacementinParadiseVisFSG/DisplacementInParadise/1.png","https://public.tableau.com/profile/anjushreebv#!/vizhome/DisplacementinParadiseVisFSG/DisplacementInParadise","https://public.tableau.com/thumb/views/DisplacementinParadiseVisFSG/DisplacementInParadise",2020-06-18 13:54:17
"luther.flagstad","https://public.tableau.com/profile/luther.flagstad#!/vizhome/MostPopularGirlsSportinEachState/TopSport",1592336306862,"https://public.tableau.com/profile/luther.flagstad#!/vizhome/MostPopularGirlsSportinEachState/TopSport","https://public.tableau.com/static/images/Mo/MostPopularGirlsSportinEachState/TopSport/1.png","https://public.tableau.com/profile/luther.flagstad#!/vizhome/MostPopularGirlsSportinEachState/TopSport","https://public.tableau.com/thumb/views/MostPopularGirlsSportinEachState/TopSport",2020-06-16 20:38:26
"steven.shoemaker","https://public.tableau.com/profile/steven.shoemaker#!/vizhome/HighschoolGirlsSports/MainPage",1592321425201,"https://public.tableau.com/profile/steven.shoemaker#!/vizhome/HighschoolGirlsSports/MainPage","https://public.tableau.com/static/images/Hi/HighschoolGirlsSports/MainPage/1.png","https://public.tableau.com/profile/steven.shoemaker#!/vizhome/HighschoolGirlsSports/MainPage","https://public.tableau.com/thumb/views/HighschoolGirlsSports/MainPage",2020-06-16 16:30:25
"alaina.prevot","https://public.tableau.com/profile/alaina.prevot#!/vizhome/USFatalPoliceShootings/USFatalPoliceShootings",1592244669359,"https://public.tableau.com/profile/alaina.prevot#!/vizhome/USFatalPoliceShootings/USFatalPoliceShootings","https://public.tableau.com/static/images/US/USFatalPoliceShootings/USFatalPoliceShootings/1.png","https://public.tableau.com/profile/alaina.prevot#!/vizhome/USFatalPoliceShootings/USFatalPoliceShootings","https://public.tableau.com/thumb/views/USFatalPoliceShootings/USFatalPoliceShootings",2020-06-15 19:11:09
"laura.schofield","https://public.tableau.com/profile/laura.schofield#!/vizhome/LisforLego_15922056902100/LisforLego",1592233117715,"https://public.tableau.com/profile/laura.schofield#!/vizhome/LisforLego_15922056902100/LisforLego","https://public.tableau.com/static/images/Li/LisforLego_15922056902100/LisforLego/1.png","https://public.tableau.com/profile/laura.schofield#!/vizhome/LisforLego_15922056902100/LisforLego","https://public.tableau.com/thumb/views/LisforLego_15922056902100/LisforLego",2020-06-15 15:58:37
"james.goodall","https://public.tableau.com/profile/james.goodall#!/vizhome/BLMandFarRightProtests-TheHypocrisy/BlackLivesMatter-TheHypocrisy",1592213469554,"https://public.tableau.com/profile/james.goodall#!/vizhome/BLMandFarRightProtests-TheHypocrisy/BlackLivesMatter-TheHypocrisy","https://public.tableau.com/static/images/BL/BLMandFarRightProtests-TheHypocrisy/BlackLivesMatter-TheHypocrisy/1.png","https://public.tableau.com/profile/james.goodall#!/vizhome/BLMandFarRightProtests-TheHypocrisy/BlackLivesMatter-TheHypocrisy","https://public.tableau.com/thumb/views/BLMandFarRightProtests-TheHypocrisy/BlackLivesMatter-TheHypocrisy",2020-06-15 10:31:09
"steven.shoemaker","https://public.tableau.com/profile/steven.shoemaker#!/vizhome/AttacksonPress/Dashboard2",1592073911457,"https://public.tableau.com/profile/steven.shoemaker#!/vizhome/AttacksonPress/Dashboard2","https://public.tableau.com/static/images/At/AttacksonPress/Dashboard2/1.png","https://public.tableau.com/profile/steven.shoemaker#!/vizhome/AttacksonPress/Dashboard2","https://public.tableau.com/thumb/views/AttacksonPress/Dashboard2",2020-06-13 19:45:11
"pratik4421","https://public.tableau.com/profile/pratik4421#!/vizhome/MMAnimal-freeProductConsumptioninGreatBritain2019_/MMAnimal-freeProductConsumptioninGreatBritain2019_",1592004431162,"https://public.tableau.com/profile/pratik4421#!/vizhome/MMAnimal-freeProductConsumptioninGreatBritain2019_/MMAnimal-freeProductConsumptioninGreatBritain2019_","https://public.tableau.com/static/images/MM/MMAnimal-freeProductConsumptioninGreatBritain2019_/MMAnimal-freeProductConsumptioninGreatBritain2019_/1.png","https://public.tableau.com/profile/pratik4421#!/vizhome/MMAnimal-freeProductConsumptioninGreatBritain2019_/MMAnimal-freeProductConsumptioninGreatBritain2019_","https://public.tableau.com/thumb/views/MMAnimal-freeProductConsumptioninGreatBritain2019_/MMAnimal-freeProductConsumptioninGreatBritain2019_",2020-06-13 00:27:11
"james.goodall","https://public.tableau.com/profile/james.goodall#!/vizhome/MakeoverMonday2020-Week23/MakeoverMonday2020-Week23",1591620129598,"https://public.tableau.com/profile/james.goodall#!/vizhome/MakeoverMonday2020-Week23/MakeoverMonday2020-Week23","https://public.tableau.com/static/images/Ma/MakeoverMonday2020-Week23/MakeoverMonday2020-Week23/1.png","https://public.tableau.com/profile/james.goodall#!/vizhome/MakeoverMonday2020-Week23/MakeoverMonday2020-Week23","https://public.tableau.com/thumb/views/MakeoverMonday2020-Week23/MakeoverMonday2020-Week23",2020-06-08 13:42:09
"pratik4421","https://public.tableau.com/profile/pratik4421#!/vizhome/Vizume_0/Resume",1591494390778,"https://public.tableau.com/profile/pratik4421#!/vizhome/Vizume_0/Resume","https://public.tableau.com/static/images/Vi/Vizume_0/Resume/1.png","https://public.tableau.com/profile/pratik4421#!/vizhome/Vizume_0/Resume","https://public.tableau.com/thumb/views/Vizume_0/Resume",2020-06-07 02:46:30
"pratik4421","https://public.tableau.com/profile/pratik4421#!/vizhome/MMAdmissionstoSafeHousesinTanzania/MMADMISSIONSTOSAFEHOUSESINTANZANIA",1591288439471,"https://public.tableau.com/profile/pratik4421#!/vizhome/MMAdmissionstoSafeHousesinTanzania/MMADMISSIONSTOSAFEHOUSESINTANZANIA","https://public.tableau.com/static/images/MM/MMAdmissionstoSafeHousesinTanzania/MMADMISSIONSTOSAFEHOUSESINTANZANIA/1.png","https://public.tableau.com/profile/pratik4421#!/vizhome/MMAdmissionstoSafeHousesinTanzania/MMADMISSIONSTOSAFEHOUSESINTANZANIA","https://public.tableau.com/thumb/views/MMAdmissionstoSafeHousesinTanzania/MMADMISSIONSTOSAFEHOUSESINTANZANIA",2020-06-04 17:33:59
"ashwin5188","https://public.tableau.com/profile/ashwin5188#!/vizhome/WhatsontheMenu/WhatsontheMenu",1591261585107,"https://public.tableau.com/profile/ashwin5188#!/vizhome/WhatsontheMenu/WhatsontheMenu","https://public.tableau.com/static/images/Wh/WhatsontheMenu/WhatsontheMenu/1.png","https://public.tableau.com/profile/ashwin5188#!/vizhome/WhatsontheMenu/WhatsontheMenu","https://public.tableau.com/thumb/views/WhatsontheMenu/WhatsontheMenu",2020-06-04 10:06:25
"james.goodall","https://public.tableau.com/profile/james.goodall#!/vizhome/BlackLivesMatter_15910932629190/BlackLivesMatter",1591097773679,"https://public.tableau.com/profile/james.goodall#!/vizhome/BlackLivesMatter_15910932629190/BlackLivesMatter","https://public.tableau.com/static/images/Bl/BlackLivesMatter_15910932629190/BlackLivesMatter/1.png","https://public.tableau.com/profile/james.goodall#!/vizhome/BlackLivesMatter_15910932629190/BlackLivesMatter","https://public.tableau.com/thumb/views/BlackLivesMatter_15910932629190/BlackLivesMatter",2020-06-02 12:36:13
"steven.shoemaker","https://public.tableau.com/profile/steven.shoemaker#!/vizhome/FGMinTanzania_15910742854120/Dashboard1",1591074285410,"https://public.tableau.com/profile/steven.shoemaker#!/vizhome/FGMinTanzania_15910742854120/Dashboard1","https://public.tableau.com/static/images/FG/FGMinTanzania_15910742854120/Dashboard1/1.png","https://public.tableau.com/profile/steven.shoemaker#!/vizhome/FGMinTanzania_15910742854120/Dashboard1","https://public.tableau.com/thumb/views/FGMinTanzania_15910742854120/Dashboard1",2020-06-02 06:04:45
"james.goodall","https://public.tableau.com/profile/james.goodall#!/vizhome/Biffy/Biffy",1591003315196,"https://public.tableau.com/profile/james.goodall#!/vizhome/Biffy/Biffy","https://public.tableau.com/static/images/Bi/Biffy/Biffy/1.png","https://public.tableau.com/profile/james.goodall#!/vizhome/Biffy/Biffy","https://public.tableau.com/thumb/views/Biffy/Biffy",2020-06-01 10:21:55
